Timestamp,total_watt
2016-10-07 04:44:59,140.553
2016-10-07 04:59:59,144.639
2016-10-07 05:14:59,150.684
2016-10-07 05:29:59,171.643
2016-10-07 05:44:59,83.9754
2016-10-07 05:59:59,29.2295
2016-10-07 06:14:59,29.5943
2016-10-07 06:29:59,32.7418
2016-10-07 06:44:59,28.0082
2016-10-07 06:59:59,37.6025
2016-10-07 07:14:59,52.2623
2016-10-07 07:29:59,146.41
2016-10-07 07:44:59,34.3279
2016-10-07 07:59:59,35.3443
2016-10-07 08:14:59,34.2623
2016-10-07 08:29:59,36.459
2016-10-07 08:44:59,32.2418
2016-10-07 08:59:59,33.8607
2016-10-07 09:14:59,33.8156
2016-10-07 09:29:59,27.6434
2016-10-07 09:44:59,26.877
2016-10-07 09:59:59,29.4713
2016-10-07 10:14:59,33.6352
2016-10-07 10:29:59,34.0902
2016-10-07 10:44:59,30.8893
2016-10-07 10:59:59,31.6844
2016-10-07 11:14:59,32.2213
2016-10-07 11:29:59,28.377
2016-10-07 11:44:59,31.377
2016-10-07 11:59:59,31.2541
2016-10-07 12:14:59,27.3279
2016-10-07 12:29:59,26.6844
2016-10-07 12:44:59,30.7951
2016-10-07 12:59:59,33.8033
2016-10-07 13:14:59,33.8852
2016-10-07 13:29:59,29.9426
2016-10-07 13:44:59,32.5451
2016-10-07 13:59:59,31.418
2016-10-07 14:14:59,28.1352
2016-10-07 14:29:59,32.332
2016-10-07 14:44:59,30.3402
2016-10-07 14:59:59,27.1803
2016-10-07 15:14:59,26.5738
2016-10-07 15:29:59,32.0123
2016-10-07 15:44:59,33.9672
2016-10-07 15:59:59,33.8156
2016-10-07 16:14:59,29.1352
2016-10-07 16:29:59,33.4098
2016-10-07 16:44:59,78.5943
2016-10-07 16:59:59,56.3975
2016-10-07 17:14:59,107.906
2016-10-07 17:29:59,79.4836
2016-10-07 17:44:59,49.1967
2016-10-07 17:59:59,92.7049
2016-10-07 18:14:59,60.2746
2016-10-07 18:29:59,112.922
2016-10-07 18:44:59,107.971
2016-10-07 18:59:59,97.4836
2016-10-07 19:14:59,118.73
