Timestamp,total_watt
2016-09-03 08:29:59,43.0333
2016-09-03 08:44:59,48.8292
2016-09-03 08:59:59,174.092
2016-09-03 09:14:59,42.0917
2016-09-03 09:29:59,30.5042
2016-09-03 09:44:59,36.925
2016-09-03 09:59:59,33.8292
2016-09-03 10:14:59,32.1
2016-09-03 10:29:59,36.4167
2016-09-03 10:44:59,32.6958
2016-09-03 10:59:59,27.1667
2016-09-03 11:14:59,26.8208
2016-09-03 11:29:59,33.2792
2016-09-03 11:44:59,34.1375
2016-09-03 11:59:59,32.825
2016-09-03 12:14:59,29.7708
2016-09-03 12:29:59,33.5125
2016-09-03 12:44:59,29.4667
2016-09-03 12:59:59,29.2625
2016-09-03 13:14:59,32.925
2016-09-03 13:29:59,28.2625
2016-09-03 13:44:59,26.8042
2016-09-03 13:59:59,27.9333
2016-09-03 14:14:59,33.5
2016-09-03 14:29:59,34.15
2016-09-03 14:44:59,32.0375
2016-09-03 14:59:59,30.824
2016-09-03 15:14:59,67.8
2016-09-03 15:29:59,76.0875
2016-09-03 15:44:59,38.1792
2016-09-03 15:59:59,47.1542
2016-09-03 16:14:59,72.8292
2016-09-03 16:29:59,75.0833
2016-09-03 16:44:59,51.2333
2016-09-03 16:59:59,47.2292
2016-09-03 17:14:59,70.9917
2016-09-03 17:29:59,58.3793
2016-09-03 17:44:59,195.667
2016-09-03 17:59:59,122.508
2016-09-03 18:14:59,35.3958
2016-09-03 18:29:59,38.1417
2016-09-03 18:44:59,41.8625
2016-09-03 18:59:59,41.4417
2016-09-03 19:14:59,40.7417
2016-09-03 19:29:59,44.475
2016-09-03 19:44:59,145.817
2016-09-03 19:59:59,377.604
2016-09-03 20:14:59,145.629
2016-09-03 20:29:59,79.8042
2016-09-03 20:44:59,222.2
2016-09-03 20:59:59,344.55
2016-09-03 21:14:59,348.558
2016-09-03 21:29:59,343.946
2016-09-03 21:44:59,337.192
2016-09-03 21:59:59,335.446
2016-09-03 22:14:59,339.983
2016-09-03 22:29:59,375.188
2016-09-03 22:44:59,966.304
2016-09-03 22:59:59,1004.56
2016-09-03 23:14:59,455.737
2016-09-03 23:29:59,494.867
2016-09-03 23:44:59,490.175
2016-09-03 23:59:59,239.188
2016-09-04 00:14:59,294.942
2016-09-04 00:29:59,228.546
2016-09-04 00:44:59,230.95
2016-09-04 00:59:59,295.829
2016-09-04 01:14:59,181.738
2016-09-04 01:29:59,271.929
2016-09-04 01:44:59,202.754
2016-09-04 01:59:59,210.208
2016-09-04 02:14:59,230.712
2016-09-04 02:29:59,187.529
2016-09-04 02:44:59,144.783
2016-09-04 02:59:59,238.921
2016-09-04 03:14:59,185.804
2016-09-04 03:29:59,133.108
2016-09-04 03:44:59,141.25
2016-09-04 03:59:59,162.279
2016-09-04 04:14:59,176.4
2016-09-04 04:29:59,30.5542
2016-09-04 04:44:59,33.4292
2016-09-04 04:59:59,28.9792
2016-09-04 05:14:59,29.7625
2016-09-04 05:29:59,32.65
2016-09-04 05:44:59,27.8583
2016-09-04 05:59:59,26.9542
2016-09-04 06:14:59,28.4958
2016-09-04 06:29:59,33.5625
2016-09-04 06:44:59,34.125
2016-09-04 06:59:59,31.5875
2016-09-04 07:14:59,30.9917
2016-09-04 07:29:59,32.7167
2016-09-04 07:44:59,28.6
2016-09-04 07:59:59,30.7042
2016-09-04 08:14:59,68.4833
2016-09-04 08:29:59,51.7833
2016-09-04 08:44:59,26.8
2016-09-04 08:59:59,29.8917
2016-09-04 09:14:59,35.2208
2016-09-04 09:29:59,37.4875
2016-09-04 09:44:59,34.1333
2016-09-04 09:59:59,32.5208
2016-09-04 10:14:59,31.8625
2016-09-04 10:29:59,28.3083
2016-09-04 10:44:59,31.7625
2016-09-04 10:59:59,31.0042
2016-09-04 11:14:59,27.3667
2016-09-04 11:29:59,26.5625
2016-09-04 11:44:59,31.1708
2016-09-04 11:59:59,33.8292
2016-09-04 12:14:59,33.9792
2016-09-04 12:29:59,29.575
2016-09-04 12:44:59,32.7625
2016-09-04 12:59:59,31.2083
2016-09-04 13:14:59,28.1875
2016-09-04 13:29:59,32.7125
2016-09-04 13:44:59,62.0864
2016-09-04 13:59:59,53.7917
2016-09-04 14:14:59,104.671
2016-09-04 14:29:59,83.3542
2016-09-04 14:44:59,67.15
2016-09-04 14:59:59,80.9208
2016-09-04 15:14:59,58.8583
2016-09-04 15:29:59,92.675
2016-09-04 15:44:59,81.5292
2016-09-04 15:59:59,66.0542
2016-09-04 16:14:59,89.0
2016-09-04 16:29:59,107.004
2016-09-04 16:44:59,69.65
2016-09-04 16:59:59,77.8458
2016-09-04 17:14:59,66.0875
2016-09-04 17:29:59,133.663
2016-09-04 17:44:59,167.825
2016-09-04 17:59:59,46.7208
2016-09-04 18:14:59,201.587
2016-09-04 18:29:59,84.1167
2016-09-04 18:44:59,125.696
2016-09-04 18:59:59,80.5708
2016-09-04 19:14:59,116.554
2016-09-04 19:29:59,55.2958
2016-09-04 19:44:59,60.9917
2016-09-04 19:59:59,81.4458
2016-09-04 20:14:59,81.2042
2016-09-04 20:29:59,234.004
2016-09-04 20:44:59,383.712
2016-09-04 20:59:59,213.442
2016-09-04 21:14:59,66.7083
2016-09-04 21:29:59,78.7417
2016-09-04 21:44:59,349.567
2016-09-04 21:59:59,352.188
2016-09-04 22:14:59,346.904
2016-09-04 22:29:59,345.346
2016-09-04 22:44:59,354.121
2016-09-04 22:59:59,355.337
2016-09-04 23:14:59,345.6
2016-09-04 23:29:59,290.9
2016-09-04 23:44:59,418.167
2016-09-04 23:59:59,496.125
2016-09-05 00:14:59,386.117
2016-09-05 00:29:59,292.408
2016-09-05 00:44:59,265.337
2016-09-05 00:59:59,210.346
2016-09-05 01:14:59,294.033
2016-09-05 01:29:59,177.808
2016-09-05 01:44:59,295.646
2016-09-05 01:59:59,255.808
2016-09-05 02:14:59,219.308
2016-09-05 02:29:59,180.312
2016-09-05 02:44:59,290.913
2016-09-05 02:59:59,158.038
2016-09-05 03:14:59,180.458
2016-09-05 03:29:59,278.475
2016-09-05 03:44:59,139.688
2016-09-05 03:59:59,147.904
2016-09-05 04:14:59,220.442
2016-09-05 04:29:59,181.783
2016-09-05 04:44:59,163.621
2016-09-05 04:59:59,144.729
2016-09-05 05:14:59,142.087
2016-09-05 05:29:59,140.408
2016-09-05 05:44:59,142.458
2016-09-05 05:59:59,149.204
2016-09-05 06:14:59,145.979
2016-09-05 06:29:59,26.5625
2016-09-05 06:44:59,32.9125
2016-09-05 06:59:59,34.2458
2016-09-05 07:14:59,33.175
2016-09-05 07:29:59,31.1375
2016-09-05 07:44:59,36.8917
2016-09-05 07:59:59,33.3792
2016-09-05 08:14:59,29.2333
2016-09-05 08:29:59,32.9667
2016-09-05 08:44:59,28.5375
2016-09-05 08:59:59,26.8125
2016-09-05 09:14:59,27.3125
2016-09-05 09:29:59,33.5875
2016-09-05 09:44:59,49.5375
2016-09-05 09:59:59,65.7042
2016-09-05 10:14:59,30.15
2016-09-05 10:29:59,33.4208
2016-09-05 10:44:59,28.9917
2016-09-05 10:59:59,29.8917
2016-09-05 11:14:59,32.5417
2016-09-05 11:29:59,27.9
2016-09-05 11:44:59,26.7917
2016-09-05 11:59:59,28.6958
2016-09-05 12:14:59,33.5333
2016-09-05 12:29:59,34.225
2016-09-05 12:44:59,31.4083
2016-09-05 12:59:59,31.0708
2016-09-05 13:14:59,32.6917
2016-09-05 13:29:59,28.6083
2016-09-05 13:44:59,30.7542
2016-09-05 13:59:59,31.8417
2016-09-05 14:14:59,27.5167
2016-09-05 14:29:59,26.7125
2016-09-05 14:44:59,29.9625
2016-09-05 14:59:59,33.7958
2016-09-05 15:14:59,34.025
2016-09-05 15:29:59,30.4417
2016-09-05 15:44:59,32.0042
2016-09-05 15:59:59,31.8708
2016-09-05 16:14:59,28.3542
2016-09-05 16:29:59,31.7542
2016-09-05 16:44:59,31.0
2016-09-05 16:59:59,27.3042
2016-09-05 17:14:59,31.8417
2016-09-05 17:29:59,38.3
2016-09-05 17:44:59,40.9958
2016-09-05 17:59:59,40.9292
2016-09-05 18:14:59,36.3958
2016-09-05 18:29:59,39.9042
2016-09-05 18:44:59,38.2083
2016-09-05 18:59:59,35.1375
2016-09-05 19:14:59,39.7208
2016-09-05 19:29:59,245.35
2016-09-05 19:44:59,237.65
2016-09-05 19:59:59,52.6042
2016-09-05 20:14:59,64.3583
2016-09-05 20:29:59,82.6458
2016-09-05 20:44:59,83.925
2016-09-05 20:59:59,75.7
2016-09-05 21:14:59,92.3292
2016-09-05 21:29:59,140.467
2016-09-05 21:44:59,365.504
2016-09-05 21:59:59,367.179
2016-09-05 22:14:59,358.892
2016-09-05 22:29:59,354.788
2016-09-05 22:44:59,352.946
2016-09-05 22:59:59,503.442
2016-09-05 23:14:59,523.062
2016-09-05 23:29:59,447.325
2016-09-05 23:44:59,483.004
2016-09-05 23:59:59,335.658
2016-09-06 00:14:59,306.321
2016-09-06 00:29:59,305.754
2016-09-06 00:44:59,216.346
2016-09-06 00:59:59,268.983
2016-09-06 01:14:59,289.279
2016-09-06 01:29:59,171.488
2016-09-06 01:44:59,296.438
2016-09-06 01:59:59,203.15
2016-09-06 02:14:59,275.354
2016-09-06 02:29:59,178.271
2016-09-06 02:44:59,296.179
2016-09-06 02:59:59,155.379
2016-09-06 03:14:59,177.696
2016-09-06 03:29:59,229.396
2016-09-06 03:44:59,195.875
2016-09-06 03:59:59,142.462
2016-09-06 04:14:59,160.679
2016-09-06 04:29:59,33.7542
2016-09-06 04:44:59,34.1042
2016-09-06 04:59:59,30.85
2016-09-06 05:14:59,31.5875
2016-09-06 05:29:59,32.3167
2016-09-06 05:44:59,28.3625
2016-09-06 05:59:59,31.3833
2016-09-06 06:14:59,31.3208
2016-09-06 06:29:59,27.3625
2016-09-06 06:44:59,26.6
2016-09-06 06:59:59,30.7917
2016-09-06 07:14:59,33.825
2016-09-06 07:29:59,33.9083
2016-09-06 07:44:59,150.708
2016-09-06 07:59:59,33.0417
2016-09-06 08:14:59,151.904
2016-09-06 08:29:59,28.0792
2016-09-06 08:44:59,32.4042
2016-09-06 08:59:59,30.4583
2016-09-06 09:14:59,27.05
2016-09-06 09:29:59,26.4708
2016-09-06 09:44:59,32.1167
2016-09-06 09:59:59,34.0542
2016-09-06 10:14:59,33.7458
2016-09-06 10:29:59,29.0583
2016-09-06 10:44:59,33.4375
2016-09-06 10:59:59,30.6
2016-09-06 11:14:59,28.4625
2016-09-06 11:29:59,32.825
2016-09-06 11:44:59,29.3583
2016-09-06 11:59:59,26.9375
2016-09-06 12:14:59,26.7667
2016-09-06 12:29:59,33.05
2016-09-06 12:44:59,34.1333
2016-09-06 12:59:59,33.075
2016-09-06 13:14:59,29.6
2016-09-06 13:29:59,33.5083
2016-09-06 13:44:59,29.75
2016-09-06 13:59:59,29.0792
2016-09-06 14:14:59,33.0458
2016-09-06 14:29:59,28.3458
2016-09-06 14:44:59,26.8375
2016-09-06 14:59:59,27.4833
2016-09-06 15:14:59,33.6
2016-09-06 15:29:59,34.1875
2016-09-06 15:44:59,32.2208
2016-09-06 15:59:59,30.3375
2016-09-06 16:14:59,33.35
2016-09-06 16:29:59,28.8917
2016-09-06 16:44:59,29.9833
2016-09-06 16:59:59,32.4083
2016-09-06 17:14:59,27.7958
2016-09-06 17:29:59,27.8417
2016-09-06 17:44:59,32.3417
2016-09-06 17:59:59,37.1083
2016-09-06 18:14:59,37.575
2016-09-06 18:29:59,39.8625
2016-09-06 18:44:59,51.15
2016-09-06 18:59:59,48.1167
2016-09-06 19:14:59,30.9375
2016-09-06 19:29:59,37.925
2016-09-06 19:44:59,54.9708
2016-09-06 19:59:59,362.154
2016-09-06 20:14:59,196.35
2016-09-06 20:29:59,158.796
2016-09-06 20:44:59,363.717
2016-09-06 20:59:59,364.263
2016-09-06 21:14:59,357.575
2016-09-06 21:29:59,356.896
2016-09-06 21:44:59,475.442
2016-09-06 21:59:59,500.133
2016-09-06 22:14:59,478.271
2016-09-06 22:29:59,280.183
2016-09-06 22:44:59,613.192
2016-09-06 22:59:59,1001.73
2016-09-06 23:14:59,988.204
2016-09-06 23:29:59,384.183
2016-09-06 23:44:59,201.833
2016-09-06 23:59:59,303.267
2016-09-07 00:14:59,289.117
2016-09-07 00:29:59,185.946
2016-09-07 00:44:59,293.671
2016-09-07 00:59:59,185.008
2016-09-07 01:14:59,294.467
2016-09-07 01:29:59,173.771
2016-09-07 01:44:59,255.571
2016-09-07 01:59:59,193.85
2016-09-07 02:14:59,181.258
2016-09-07 02:29:59,196.262
2016-09-07 02:44:59,231.358
2016-09-07 02:59:59,149.488
2016-09-07 03:14:59,139.392
2016-09-07 03:29:59,165.021
2016-09-07 03:44:59,180.183
2016-09-07 03:59:59,172.671
2016-09-07 04:14:59,26.9667
2016-09-07 04:29:59,27.1
2016-09-07 04:44:59,33.3042
2016-09-07 04:59:59,34.2125
2016-09-07 05:14:59,32.65
2016-09-07 05:29:59,29.975
2016-09-07 05:44:59,33.5417
2016-09-07 05:59:59,29.1917
2016-09-07 06:14:59,29.6208
2016-09-07 06:29:59,32.675
2016-09-07 06:44:59,28.0083
2016-09-07 06:59:59,28.7375
2016-09-07 07:14:59,44.7708
2016-09-07 07:29:59,42.3917
2016-09-07 07:44:59,34.0875
2016-09-07 07:59:59,149.896
2016-09-07 08:14:59,57.8417
2016-09-07 08:29:59,51.8
2016-09-07 08:44:59,32.2792
2016-09-07 08:59:59,33.8458
2016-09-07 09:14:59,35.5542
2016-09-07 09:29:59,31.1625
2016-09-07 09:44:59,29.4375
2016-09-07 09:59:59,29.5292
2016-09-07 10:14:59,33.6167
2016-09-07 10:29:59,34.1417
2016-09-07 10:44:59,30.8125
2016-09-07 10:59:59,31.7333
2016-09-07 11:14:59,32.1833
2016-09-07 11:29:59,28.3958
2016-09-07 11:44:59,31.4
2016-09-07 11:59:59,31.2333
2016-09-07 12:14:59,27.2792
2016-09-07 12:29:59,26.7333
2016-09-07 12:44:59,30.8667
2016-09-07 12:59:59,33.8
2016-09-07 13:14:59,33.9083
2016-09-07 13:29:59,29.875
2016-09-07 13:44:59,32.5875
2016-09-07 13:59:59,31.4417
2016-09-07 14:14:59,28.0917
2016-09-07 14:29:59,32.4083
2016-09-07 14:44:59,30.2792
2016-09-07 14:59:59,27.2208
2016-09-07 15:14:59,26.5333
2016-09-07 15:29:59,32.1
2016-09-07 15:44:59,34.0042
2016-09-07 15:59:59,33.8125
2016-09-07 16:14:59,29.1625
2016-09-07 16:29:59,33.3542
2016-09-07 16:44:59,30.575
2016-09-07 16:59:59,28.5333
2016-09-07 17:14:59,32.7042
2016-09-07 17:29:59,29.3292
2016-09-07 17:44:59,27.0458
2016-09-07 17:59:59,26.7375
2016-09-07 18:14:59,33.0208
2016-09-07 18:29:59,34.2125
2016-09-07 18:44:59,33.075
2016-09-07 18:59:59,31.75
2016-09-07 19:14:59,39.1875
2016-09-07 19:29:59,40.175
2016-09-07 19:44:59,39.5542
2016-09-07 19:59:59,336.846
2016-09-07 20:14:59,46.9375
2016-09-07 20:29:59,52.9667
2016-09-07 20:44:59,56.5792
2016-09-07 20:59:59,77.1083
2016-09-07 21:14:59,78.3667
2016-09-07 21:29:59,128.637
2016-09-07 21:44:59,357.871
2016-09-07 21:59:59,373.604
2016-09-07 22:14:59,365.629
2016-09-07 22:29:59,398.183
2016-09-07 22:44:59,532.183
2016-09-07 22:59:59,523.875
2016-09-07 23:14:59,510.071
2016-09-07 23:29:59,401.042
2016-09-07 23:44:59,341.379
2016-09-07 23:59:59,327.825
2016-09-08 00:14:59,307.462
2016-09-08 00:29:59,291.533
2016-09-08 00:44:59,215.012
2016-09-08 00:59:59,269.358
2016-09-08 01:14:59,293.446
2016-09-08 01:29:59,175.004
2016-09-08 01:44:59,290.354
2016-09-08 01:59:59,195.746
2016-09-08 02:14:59,273.675
2016-09-08 02:29:59,181.371
2016-09-08 02:44:59,297.138
2016-09-08 02:59:59,156.967
2016-09-08 03:14:59,179.554
2016-09-08 03:29:59,228.908
2016-09-08 03:44:59,196.483
2016-09-08 03:59:59,147.571
2016-09-08 04:14:59,91.6042
2016-09-08 04:29:59,27.375
2016-09-08 04:44:59,26.5208
2016-09-08 04:59:59,31.5375
2016-09-08 05:14:59,33.9375
2016-09-08 05:29:59,33.9417
2016-09-08 05:44:59,29.2667
2016-09-08 05:59:59,33.1583
2016-09-08 06:14:59,30.9583
2016-09-08 06:29:59,33.1208
2016-09-08 06:44:59,49.1583
2016-09-08 06:59:59,46.375
2016-09-08 07:14:59,32.2833
2016-09-08 07:29:59,129.379
2016-09-08 07:44:59,71.3417
2016-09-08 07:59:59,49.5208
2016-09-08 08:14:59,33.4625
2016-09-08 08:29:59,38.0875
2016-09-08 08:44:59,33.4292
2016-09-08 08:59:59,30.1083
2016-09-08 09:14:59,28.725
2016-09-08 09:29:59,32.8958
2016-09-08 09:44:59,30.85
2016-09-08 09:59:59,28.55
2016-09-08 10:14:59,27.1125
2016-09-08 10:29:59,33.3625
2016-09-08 10:44:59,34.3125
2016-09-08 10:59:59,32.5375
2016-09-08 11:14:59,30.025
2016-09-08 11:29:59,33.5292
2016-09-08 11:44:59,29.0417
2016-09-08 11:59:59,29.5542
2016-09-08 12:14:59,32.7667
2016-09-08 12:29:59,28.0125
2016-09-08 12:44:59,26.8042
2016-09-08 12:59:59,28.2792
2016-09-08 13:14:59,33.675
2016-09-08 13:29:59,34.175
2016-09-08 13:44:59,31.7667
2016-09-08 13:59:59,30.8
2016-09-08 14:14:59,32.9917
2016-09-08 14:29:59,28.575
2016-09-08 14:44:59,30.4583
2016-09-08 14:59:59,31.9792
2016-09-08 15:14:59,27.7083
2016-09-08 15:29:59,26.775
2016-09-08 15:44:59,29.5875
2016-09-08 15:59:59,33.7208
2016-09-08 16:14:59,34.125
2016-09-08 16:29:59,30.6833
2016-09-08 16:44:59,31.8625
2016-09-08 16:59:59,32.0167
2016-09-08 17:14:59,28.2917
2016-09-08 17:29:59,31.8292
2016-09-08 17:44:59,34.7708
2016-09-08 17:59:59,30.8375
2016-09-08 18:14:59,30.325
2016-09-08 18:29:59,51.0042
2016-09-08 18:44:59,56.85
2016-09-08 18:59:59,57.5417
2016-09-08 19:14:59,53.225
2016-09-08 19:29:59,60.8125
2016-09-08 19:44:59,129.062
2016-09-08 19:59:59,382.837
2016-09-08 20:14:59,348.45
2016-09-08 20:29:59,56.1083
2016-09-08 20:44:59,220.775
2016-09-08 20:59:59,726.896
2016-09-08 21:14:59,726.571
2016-09-08 21:29:59,727.25
2016-09-08 21:44:59,426.725
2016-09-08 21:59:59,348.896
2016-09-08 22:14:59,354.862
2016-09-08 22:29:59,348.925
2016-09-08 22:44:59,340.225
2016-09-08 22:59:59,352.629
2016-09-08 23:14:59,499.038
2016-09-08 23:29:59,498.25
2016-09-08 23:44:59,441.3
2016-09-08 23:59:59,383.721
2016-09-09 00:14:59,316.421
2016-09-09 00:29:59,312.717
2016-09-09 00:44:59,307.929
2016-09-09 00:59:59,238.863
2016-09-09 01:14:59,282.496
2016-09-09 01:29:59,294.346
2016-09-09 01:44:59,178.992
2016-09-09 01:59:59,293.646
2016-09-09 02:14:59,202.887
2016-09-09 02:29:59,269.454
2016-09-09 02:44:59,183.971
2016-09-09 02:59:59,299.938
2016-09-09 03:14:59,161.25
2016-09-09 03:29:59,180.554
2016-09-09 03:44:59,237.242
2016-09-09 03:59:59,195.5
2016-09-09 04:14:59,148.292
2016-09-09 04:29:59,170.004
2016-09-09 04:44:59,175.646
2016-09-09 04:59:59,174.092
2016-09-09 05:14:59,173.108
2016-09-09 05:29:59,150.671
2016-09-09 05:44:59,146.608
2016-09-09 05:59:59,117.321
2016-09-09 06:14:59,31.4333
2016-09-09 06:29:59,32.3833
2016-09-09 06:44:59,28.4375
2016-09-09 06:59:59,31.025
2016-09-09 07:14:59,31.625
